4-30-2018-7:20:44106,t50,1,8048
139832,6B1,8,00DC0012191900D9
139865,490,3,900000
139928,6B1,8,00DC0012191900D9
139944,501,8,0EA80E8C02A1029E
139961,123,2,ABCD
140009,200,1,48
140040,6B1,8,00DC0012191900D9
140072,600,1,01
140135,6B1,8,00DC0012191900D9
140151,123,2,ABCD
140167,490,3,900000
140183,501,8,0EA00E8702A602A0
140247,6B1,8,00DC0012191900D9
140263,200,1,48
140295,501,8,0E9E0E8C02A2029F
140378,7E3,8,0201010000000000
140426,501,8,0E980E8702A502C5
140457,6B1,8,00DC0012191900D9
140505,200,1,48
140538,501,8,0E980E85029F02AD
140553,600,1,01
140569,900,0,00
140669,501,8,0E9D0E8702A0029E
140750,123,2,ABCD
140774,200,1,48
140853,490,3,900000
140869,6B1,8,00DC0012191900D9
140901,501,8,0EA40E8C02A5029F
140982,123,2,ABCD
141013,200,1,48
141044,600,1,01
141061,490,3,900000
141077,6B1,8,00DC0012191900D9
141142,501,8,0EA00E90029D02AC
141158,123,2,ABCD
141190,6B1,8,00DC0012191900D9
141268,501,8,0E980E87029D029E
141284,6B1,8,00DC0012191900D9
141332,7E3,8,0201010000000000
141348,123,2,ABCD
141377,490,3,900000
141401,6B1,8,00DC0012191900D9
141464,490,3,900000
141497,6B1,8,00DC0012191900D9
141512,200,1,48
141545,600,1,01
141561,123,2,ABCD
141593,6B1,8,00DC0012191900D9
141609,501,8,0ECA0E9002A002A0
141657,490,3,900000
141705,6B1,8,00DC0012191900D9
141736,501,8,0E980E87029E0297
141753,123,2,ABCD
141801,6B1,8,00DC0012191900D9
141848,501,8,0E980E89029E029B
141864,490,3,900000
141911,6B1,8,00DC0012191900D9
141961,123,2,ABCD
141976,501,8,0E990E8C02AB029E
142008,200,1,48
142056,600,1,01
142088,501,8,0E910E8702A3029B
142119,6B1,8,00DC0012191900D9
142152,123,2,ABCD
142215,501,8,0E940E8C02A0029D
142248,200,1,48
142263,490,3,900000
142327,6B1,8,00DC0012191900D9
142343,7E3,8,0201010000000000
142374,123,2,ABCD
142405,7E3,8,3007000000000000
142422,6B1,8,00DC0012191900D9
142453,501,8,0E980E87029F029C
142501,200,1,48
142532,6B1,8,00DC0012191900D9
142549,600,1,01
142565,501,8,0E9B0E8702A402A3
142630,6B1,8,00DC0012191900D9
142661,490,3,900000
142693,501,8,0E930E9002A302A2
142740,6B1,8,00DC0012191900D9
142757,123,2,ABCD
142805,501,8,0E980E8702A402A2
142837,6B1,8,00DC0012191900D9
142853,490,3,900000
142933,501,8,0E9B0E9402A0029F
142962,6B1,8,00DC0012191900D9
143010,200,1,48
143043,600,1,01
143063,501,8,0E950E8C02AD029C
143165,123,2,ABCD
143246,200,1,48
143261,t2,1,0390
143294,501,8,0E980E8B029B0295
143342,7E3,8,0201010000000000
143382,123,2,ABCD
143413,501,8,0E950E8C029D02A3
143446,490,3,900000
143461,6B1,8,00DC0012191900D9
143494,200,1,48
143525,501,8,0E980E8C02A1029C
143542,600,1,01
143558,123,2,ABCD
143573,6B1,8,00DC0012191900D9
143654,501,8,0E9C0E8802A102A3
143685,0D9,,
143750,123,2,ABCD
143765,501,8,0E900E8C029A02A1
143781,6B1,8,00DC0012191900D9
143846,490,3,900000
143893,6B1,8,00DC0012191900D9
143958,123,2,ABCD
143989,6B1,8,00DC0012191900D9
144005,200,1,48
144053,600,1,01
144101,6B1,8,00DC0012191900D9
144133,501,8,0E880E8C029D0298
144149,123,2,ABCD
144197,6B1,8,00DC0012191900D9
144260,501,8,0E980E8C02A10298
144308,6B1,8,00DC0012191900D9
144339,7E3,8,0201010000000000
144356,123,2,ABCD
144386,501,8,0E950E8C02A6029C
144401,7E3,8,3007000000000000
144417,7EB,8,2100000000000000
144450,490,3,900000
144482,501,8,0E990EA002A4029C
144498,200,1,48
144513,6B1,8,00DC0012191900D9
144546,123,2,ABCD
144609,501,8,0E990E8C02A3029F
144657,490,3,900000
144721,6B1,8,00DC0012191900D9
144754,123,2,ABCD
144817,6B1,8,00DC0012191900D9
144850,501,8,0E990E8C02A502AA
144929,6B1,8,00DC0012191900D9
144945,123,2,ABCD
144960,501,8,0E9A0E8C02A0029C
144993,200,1,48
145025,6B1,8,00DC0012191900D9
145041,600,1,01
145056,601,4,00010000
145089,501,8,0E940E9402A1029C
145137,6B1,8,00DC0012191900D9
145153,123,2,ABCD
145201,501,8,0E940E84029F02A2
145233,6B1,8,00DC0012191900D9
145249,200,1,48
145329,501,8,0E900E870294029E
145364,7E3,8,0201010000000000
145379,7EB,8,2100000000000000
145457,6B1,8,00DC0012191900D9
145505,200,1,48
145558,123,2,ABCD
145573,501,8,0E980E8C029E029E
145654,490,3,900000
145685,501,8,0E920E9002A1029C
145766,123,2,ABCD
145814,501,8,0E940E9002A402A3
145845,490,3,900000
145862,6B1,8,00DC0012191900D9
145926,501,8,0EA20E8702A202A2
145941,123,2,ABCD
145957,6B1,8,00DC0012191900D9
145989,200,1,48
146056,501,8,0E7A0E8C029A029E
146071,6B1,8,00DC0012191900D9
146151,123,2,ABCD
146168,501,8,0EA00E8C02A3029E
146247,200,1,48
146279,6B1,8,00DC0012191900D9
146354,7E3,8,0201010000000000
146370,7E3,8,03170AFA00000000
146388,7E3,8,3007000000000000
146405,501,8,0E950E8402A0029C
146453,490,3,900000
146485,6B1,8,00DC0012191900D9
146500,200,1,48
146517,501,8,0EA40E9402A30296
146548,123,2,ABCD
146596,121,9,1900D9
146644,501,8,0EA60E8702A002A0
146692,6B1,8,00DC0012191900D9
146740,200,1,48
146756,501,8,0E970E8702A302A2
146804,6B1,8,00DC0012191900D9
146836,490,3,900000
146852,601,4,00010000
146885,501,8,0EA10E8C02A6029E
146900,6B1,8,00DC0012191900D9
146948,123,2,ABCD
146996,200,1,48
147012,6B1,8,00DC0012191900D9
147044,490,3,900000
147108,6B1,8,00DC0012191900D9
147124,501,8,0E7A0E8C029E02A2
147140,123,2,ABCD
147220,6B1,8,00DC0012191900D9
147251,200,1,48
147314,6B1,8,00DC0012191900D9
147376,010,0,00
147424,6B1,8,00DC0012191900D9
147441,490,3,900000
147488,501,8,0E8B0E8102A502A0
147521,6B1,8,00DC0012191900D9
147536,490,3,900000
147553,600,1,01
147600,501,8,0E990E8702A302A2
147632,6B1,8,00DC0012191900D9
147648,490,3,900000
147728,501,8,0E980E8C02A1029E
147744,200,1,48
147850,6B1,8,00DC0012191900D9
147950,490,3,900000
147965,501,8,0E980E8C029E0298
147981,200,1,48
148054,490,3,900000
148086,501,8,0E990E8C02A4028A
148134,490,3,900000
148150,6B1,8,00DC0012191900D9
148198,501,8,0E980E8C02A4029B
148262,200,1,48
148325,501,8,0E950E94029E0294
148353,490,3,900000
148368,7E3,8,03170AFA00000000
148384,000,0,00
148432,490,3,900000
148464,6B1,8,00DC0012191900D9
148480,200,1,48
148544,490,3,900000
148560,501,8,0E990E8C02A00299
148640,490,3,900000
148672,6B1,8,00DC0012191900D9
148736,200,1,48
148767,6B1,8,00DC0012191900D9
148800,501,8,0E950E8C029A029C
148832,490,3,900000
148880,6B1,8,00DC0012191900D9
148912,501,8,0E910E8C029B029A
148944,490,3,900000
148975,6B1,8,00DC0012191900D9
148992,200,1,48
149053,490,3,900000
149085,6B1,8,00DC0012191900D9
149133,490,3,900000
149166,501,8,0E920E86029C0294
149182,6B1,8,00DC0012191900D9
149230,200,1,48
149278,501,8,0E9D0E8C029E02A0
149293,6B1,8,00DC0012191900D9
149363,490,3,900000
149395,501,8,0E950E90029802A0
149443,490,3,900000
149491,200,1,48
149507,6B1,8,00DC0012191900D9
149523,501,8,0E9F0E8502A00298
149539,490,3,900000
149603,6B1,8,00DC0012191900D9
149636,490,3,900000
149715,6B1,8,00DC0012191900D9
149731,200,1,48
149763,501,8,0E950E8C029D0298
149811,6B1,8,00DC0012191900D9
149827,490,3,900000
149875,501,8,0E920EA4029D029C
149923,6B1,8,00DC0012191900D9
149938,490,3,900000
149987,200,1,48
150002,501,8,0E9A0E8C029C02B4
150019,6B1,8,00DC0012191900D9
150035,490,3,900000
150050,600,1,01
150114,501,8,0E920E8502A4029B
150142,6B1,8,00DC0012191900D9
150224,6B1,8,00DC0012191900D9
150243,200,1,48
150343,6B1,8,00DC0012191900D9
150369,7EB,8,0341018100000000
150385,7EB,8,100A570AFA000000
150401,7E3,8,3007000000000000
150433,490,3,900000
150481,501,8,0E980E8C02A602A0
150529,490,3,900000
150545,6B1,8,00DC0012191900D9
150593,501,8,0EA20E8C0297029E
150625,490,3,900000
150641,100,0,0
150721,990,E,E990E
150737,200,1,48
150753,6B1,8,00DC0012191900D9
150833,490,3,900000
150849,6B1,8,00DC0012191900D9
150928,490,3,900000
150961,018,0,E9
150976,200,1,48
151024,490,3,900000
151041,600,1,01
151057,6B1,8,00DC0012191900D9
151072,501,8,0E950E8C029F029C
151136,490,3,900000
151169,6B1,8,00DC0012191900D9
151201,80E,9,80E8C02A102A1
151232,200,1,48
151265,6B1,8,00DC0012191900D9
151313,501,8,0E900E8502A20296
151328,490,3,900000
151344,7E3,8,0201010000000000
151387,7E3,8,03170A0400000000
151403,7E3,8,3007000000000000
151435,490,3,900000
151484,6B1,8,00DC0012191900D9
151531,490,3,900000
151547,600,1,01
151579,6B1,8,00DC0012191900D9
151627,490,3,900000
151674,501,8,0E980E8C02A4029C
151691,6B1,8,00DC0012191900D9
151723,200,1,48
151786,6B1,8,00DC0012191900D9
151834,490,3,900000
151899,6B1,8,00DC0012191900D9
151915,501,8,0EA40E8C02A202A1
151930,490,3,900000
151978,200,1,48
151994,6B1,8,00DC0012191900D9
152027,490,3,900000
152042,600,1,01
152106,6B1,8,00DC0012191900D9
152123,490,3,900000
152154,501,8,0E960E8C02A1029C
152202,6B1,8,00DC0012191900D9
152234,200,1,48
152266,501,8,0E980E8C029F029E
152314,6B1,8,00DC0012191900D9
152331,490,3,900000
152346,7E3,8,0201010000000000
152362,7E3,8,03170AFA00000000
152379,7E3,8,3007000000000000
152394,501,8,0E990E8C02A002A2
152410,6B1,8,00DC0012191900D9
152426,490,3,900000
152474,200,1,48
152506,501,8,0E960E8602A202A2
152536,6B1,8,00DC0012191900D9
152617,6B1,8,00DC0012191900D9
152633,490,3,900000
152735,6B1,8,00DC0012191900D9
152752,501,8,0E960EA402A2029E
152831,490,3,900000
152864,501,8,0E980E87029C0296
152942,490,3,900000
152973,200,1,48
152990,501,8,0E980E8C029D029B
153021,490,3,900000
153037,6B1,8,00DC0012191900D9
153101,501,8,0EA30E8802A1029E
153148,490,3,900000
153235,200,1,48
153252,6B1,8,00DC0012191900D9
153331,490,3,900000
153355,7E3,8,0201010000000000
153372,7E3,8,03170A0400000000
153403,7E3,8,3007000000000000
153419,490,3,900000
153451,6B1,8,00DC0012191900D9
153467,501,8,0EA00E8C029D029D
153531,490,3,900000
153548,600,1,01
153563,6B1,8,00DC0012191900D9
153579,501,8,0E990E8C02A002A0
153627,490,3,900000
153659,6B1,8,00DC0012191900D9
153708,501,8,0E940E7C029B029E
153723,200,1,48
153771,6B1,8,00DC0012191900D9
153819,490,3,900000
153867,6B1,8,00DC0012191900D9
153931,490,3,900000
153947,501,8,0E980E8C029F029C
153979,6B1,8,00DC0012191900D9
154027,490,3,900000
154043,600,1,01
154058,501,8,0EA00E8C029C02A0
154075,6B1,8,00DC0012191900D9
154122,490,3,900000
154187,6B1,8,00DC0012191900D9
154218,200,1,48
154282,6B1,8,00DC0012191900D9
154299,501,8,0E980E8602A0029F
154330,490,3,900000
154347,7E3,8,0201010000000000
154378,7E3,8,03170AFA00000000
154401,7E3,8,3007000000000000
154416,490,3,900000
154434,501,8,0E9F0E8702A40298
154480,200,1,48
154497,6B1,8,00DC0012191900D9
154528,490,3,900000
154544,600,1,01
154592,7E3,8,0220000000000000
154609,7EB,8,037F202200000000
154638,490,3,900000
154654,7E3,8,0227010000000000
154671,501,8,0EA00E8C029F0298
154686,7E3,8,04270295A1000000
154702,7EB,8,0467020000000000
154718,200,1,48
154783,501,8,0EA20E8C029C02A2
154831,490,3,900000
154910,501,8,0E9B0E8C029E029A
154926,490,3,900000
154974,200,1,48
155022,490,3,900000
155037,600,1,01
155085,7E3,8,103F3B0038000001
155130,7E3,8,2103000007E30000
155157,7E3,8,24080000000003E8
155172,7E3,8,280A62030000640A
155220,200,1,48
155268,501,8,0EA00E8C029E029E
155317,490,3,900000
155380,7EB,8,037F3B7200000000
155396,7E3,8,0201010000000000
155413,7EB,8,0341018100000000
155439,t6,0,14
155456,7E3,8,210A0B0A06050964
155484,7E3,8,22002D0F23020400
155512,7E3,8,260A0A1E1E000000
155529,490,3,900000
155544,600,1,01
155624,490,3,900000
155729,200,1,48
155744,501,8,0E950E8C0299029A
155761,7E3,8,2100000666177000
155777,7E3,8,230C140800283206
155793,7E3,8,250003E803E8008C
155808,7E3,8,2700000000000000
155825,490,3,900000
155856,501,8,0E980E8C02A4029C
155921,490,3,900000
155968,200,1,48
155985,501,8,0E9B0E8C02A1029E
156016,7EB,8,037F3B7200000000
156033,7E3,8,103F3B003800A800
156049,600,1,01
156064,7E3,8,2100001400000000
156080,7E3,8,23D8550A00000000
156097,7E3,8,25D8550A00000000
156136,7E3,8,26D8558A00000000
156228,200,1,48
156334,490,3,900000
156350,7E3,8,103F3B003800E000
156367,7E3,8,210000000D343AF9
156382,7E3,8,230200F33CEC3200
156398,7E3,8,240006000002EE02
156440,7E3,8,2600000000000000
156456,501,8,0E990E8C02A3029B
156473,200,1,48
156520,490,3,900000
156537,600,1,01
156585,501,8,0E950E8C02A6029D
156616,490,3,900000
156633,7EB,8,037F3B7200000000
156648,7E3,8,0201010000000000
156680,7E3,8,103F3B0038011800
156696,501,8,0E920E8C029F02A2
156736,7E3,8,2100000000000000
156752,7E3,8,2600000000000000
156767,7E3,8,2800000000000000
156817,490,3,900000
156912,490,3,900000
156944,501,8,0E990E8C02A3029F
156960,200,1,48
156992,E38,1,03F3
157008,7E3,8,2100000000000000
157030,7E3,8,2200000000000000
157046,7E3,8,2500000000000000
157074,7E3,8,2700000000000000
157122,490,3,900000
157186,F0E,9,0029B029C
157217,200,1,48
157265,7EB,8,037F3B7200000000
157281,7E3,8,103F3B0038018800
157298,501,8,0E950E8C02A0029E
157324,7E3,8,2100000000000000
157356,7E3,8,2400000000000000
157372,7E3,8,2800000000000000
157420,490,3,900000
157468,200,1,48
157516,490,3,900000
157532,501,8,0E980E8C029D0296
157549,600,1,01
157580,7EB,8,037F3B7200000000
157597,7EB,8,0341018100000000
157612,490,3,900000
157628,7E3,8,103F3B003801C000
157644,7E3,8,2100000000000000
157672,7E3,8,2200000000000000
157688,000,0,00
157704,7E3,8,2700000000000000
157724,200,1,48
157772,501,8,0E960E8C029C02A1
157820,490,3,900000
157900,501,8,0EA00E94029E0299
157924,7EB,8,037F3B7200000000
157939,7E3,8,2100000000000000
157956,7E3,8,2200000000000000
157972,7E3,8,2400000000000000
157987,7E3,8,2600000000000000
158004,7E3,8,2700000000000000
158024,7E3,8,296C000000000000
158039,600,1,01
158120,490,3,900000
158136,501,8,0E930E87029F029F
158224,7EB,8,037F3B7200000000
158255,7E3,8,2100000000000000
158270,7E3,8,2200000000000000
158286,7E3,8,2400000000000000
158302,7E3,8,2600000000000000
158323,7E3,8,2800000000000000
158370,501,8,0E990E8C02A4029E
158418,490,3,900000
158466,200,1,48
158498,501,8,0EA00E8C029A02A0
158525,490,3,900000
158542,7E3,8,0201010000000000
158573,7E3,8,103F3B0038026800
158590,7E3,8,2100000000000000
158626,7E3,8,2200000000000000
158642,7E3,8,2700000000000000
158658,7E3,8,29DD000000000000
158706,200,1,48
158737,501,8,0E980E8C02A0029C
158818,490,3,900000
158849,501,8,0EA00E8C029B029C
158866,7E3,8,103F3B003802A000
158882,7E3,8,2100000000000000
158897,7E3,8,2200000000000000
158922,490,3,900000
158954,7E3,8,2600000000000000
158970,501,8,0E980E8702A0029B
159018,490,3,900000
159035,600,1,01
159099,501,8,0E950E9002A0029C
159114,490,3,900000
159162,7EB,8,037F3B7200000000
159178,7E3,8,103F3B003802D800
159195,7E3,8,2100000000000000
159230,7E3,8,2200000000000000
159247,7E3,8,2600000000000000
159263,7E3,8,2800000000000001
159311,490,3,900000
159326,501,8,0E980E8702A5029F
159406,490,3,900000
159454,501,8,0E980E940299029E
159469,7EB,8,037F3B7200000000
159486,7E3,8,0201010000000000
159520,7E3,8,103F3B0038031000
159536,7E3,8,2100000000000000
159551,7E3,8,230000000A002800
159582,7E3,8,2500BE00DC00DC00
159598,7E3,8,284600000000000A
159613,490,3,900000
159694,501,8,0E980E90029B0299
159710,200,1,48
159820,7EB,8,037F3B7200000000
159835,7E3,8,2100000000000000
159851,7E3,8,2300000000000000
159868,7E3,8,2400002C002C002C
159897,7E3,8,262C00220018000E
159913,123,2,ABCD
159930,501,8,0E940E9002A4029E
159961,200,1,48
160012,490,3,900000
160042,600,1,01
160119,7EB,8,037F3B7200000000
160134,7E3,8,2180008000800080
160150,7E3,8,2200800080008000
160181,7E3,8,2400800080008000
160197,7E3,8,280080008000800E
160219,7E3,8,29F6000000000000
160282,501,8,0E9B0E8C02A2029B
160315,123,2,ABCD
160427,7EB,8,037F3B7200000000
160444,7E3,8,103F3B003803B800
160460,200,1,48
160475,7E3,8,2200800080008000
160492,7E3,8,2400800080008000
160518,7E3,8,2600800080008000
160533,7E3,8,292E000000000000
160614,490,3,900000
160645,501,8,0EC40E8C02A3029B
160710,200,1,48
160725,7EB,8,037F3B7200000000
160741,7E3,8,103F3B003803F000
160758,7E3,8,2180008000800080
160788,501,8,0E990E8402A002A2
160836,7E3,8,2600000000000000
160884,501,8,0E980E8C029702A3
160899,123,2,ABCD
160915,490,3,900000
160963,200,1,48
161011,501,8,0E9B0E87029D02A6
161027,7EB,8,037F3B7200000000
161043,600,1,01
161086,7E3,8,2100000000000000
161130,7E3,8,2500000000000000
161211,200,1,48
161243,501,8,0E980E8C029D029E
161307,123,2,ABCD
161323,7EB,8,037F3B7200000000
161355,7E3,8,103F3B0038046000
161371,501,8,0E9A0E8C02A2029A
161386,7E3,8,2200000000000000
161415,7E3,8,2400000000000000
161432,7E3,8,2700000000000000
161448,7E3,8,29D7000000000000
161480,501,8,0E980E88029E02A0
161511,123,2,ABCD
161544,600,1,01
161608,501,8,0E9C0E8C029B02A3
161640,7EB,8,037F3B7200000000
161656,7E3,8,0201010000000000
161671,7E3,8,103F3B0038049800
161687,7E3,8,2100000000000000
161714,7E3,8,2200000000000000
161742,501,8,0E990E8C02A302A0
161757,7E3,8,290F000000000000
161806,490,3,900000
161837,501,8,0E900E9002A2029F
161902,123,2,ABCD
161950,7EB,8,037F3B7200000000
161965,501,8,0E9F0E86029E02A6
161981,7E3,8,103F3B003804D000
161997,7E3,8,2100000000000000
162021,000,0,0
162038,7E3,8,2500000000000000
162053,7E3,8,2700000000000000
162069,7E3,8,2947000000000000
162086,501,8,0EA00EA402A2029C
162101,123,2,ABCD
162197,501,8,0E940E8602A002A2
162213,490,3,900000
162261,7EB,8,037F3B7200000000
162277,7E3,8,103F3B0038050800
162292,7E3,8,2100000000000000
162319,123,2,ABCD
162335,7E3,8,2400000000000000
162350,7E3,8,2600000000000000
162367,7E3,8,2800000000000000
162398,490,3,900000
162446,501,8,0E980E8C029D029E
162495,123,2,ABCD
162510,490,3,900000
162543,600,1,01
162558,7EB,8,037F3B7200000000
162574,7E3,8,0201010000000000
162606,7EB,8,0341018100000000
162621,7E3,8,2100000000000000
162638,7E3,8,2300000000000000
162654,7E3,8,2500000000000000
162669,7E3,8,2700000000000000
162685,501,8,0EA40E8C029902A2
162702,123,2,ABCD
162798,501,8,0E9B0E8C02A7029B
162877,7EB,8,037F3B7200000000
162893,7E3,8,103F3B0038057800
162910,490,3,900000
162937,501,8,0EA00E8C02A10296
162953,200,1,48
162969,7E3,8,2600000000000000
162985,7E3,8,2800000000000000
163001,490,3,900000
163033,600,1,01
163097,123,2,ABCD
163160,501,8,0E980E8C029D029C
163177,7EB,8,037F3B7200000000
163193,200,1,48
163213,490,3,900000
163230,7E3,8,2100000000000000
163246,7E3,8,2200000000000000
163261,7E3,8,2400000000000000
163289,7E3,8,2600000000000000
163304,123,2,ABCD
163401,501,8,0E980E8C02A00294
163449,200,1,48
163480,7EB,8,037F3B7200000000
163497,123,2,ABCD
163527,7E3,8,0201010000000000
163544,600,1,01
163559,7E3,8,2200000000000000
163575,7E3,8,2400000000000000
163591,7E3,8,2600010000000000
163617,490,3,900000
163632,501,8,0E990E8C02A40298
163696,123,2,ABCD
163760,501,8,0EA00E8702A6029E
163823,490,3,900000
163838,7E3,8,2100000000000000
163855,7E3,8,2200000000000000
163909,7E3,8,24000FD90D8B0B8F
163941,200,1,48
164005,501,8,0E940E8C02A002A2
164036,600,1,01
164084,7EB,8,037F3B7200000000
164101,123,2,ABCD
164127,501,8,0E9F0E8C02A00292
164142,7E3,8,21040203E503B103
164158,7E3,8,2303610000000000
164175,7E3,8,2500000000000000
164190,7E3,8,2700000000000000
164207,490,3,900000
164238,501,8,0E980E8702A202A2
164302,123,2,ABCD
164350,501,8,0E960E8C02A1029F
164398,490,3,900000
164414,7E3,8,0201010000000000
164443,7EB,8,0341018100000000
164460,7E3,8,2100000000000000
164489,7E3,8,2305C704EF043A03
164516,7E3,8,260D020802080207
164532,7E3,8,29FB000000000000
164596,501,8,0E950E8C029E029D
164692,123,2,ABCD
164708,501,8,0E990E8C02A4029E
164724,7EB,8,037F3B7200000000
164739,7E3,8,103F3B003806C8B0
164756,7E3,8,2101B001B0000000
164772,7E3,8,2200000000000000
164787,7E3,8,2400000000000000
164835,490,3,900000
164899,123,2,ABCD
164947,200,1,48
164995,490,3,900000
165043,600,1,01
165059,7E3,8,103F3B0038070077
165076,501,8,0E9B0E8C02A20298
165120,7E3,8,2200000000000000
165136,7E3,8,2700000000000000
165153,7E3,8,2956000000000000
165204,501,8,0E980E85029F029B
165301,t49,0,39
165317,501,8,0E940E8802A0029E
165333,7EB,8,037F3B7200000000
165364,7E3,8,0201010000000000
165381,7E3,8,103F3B0038073800
165397,490,3,900000
165412,7E3,8,2100000000000000
165441,7E3,8,2300000000000000
165456,7E3,8,2700000000000000
165473,7E3,8,29E1000000000000
165489,123,2,ABCD
165537,600,1,01
165552,501,8,0E940E90029E029C
165600,490,3,900000
165664,7EB,8,037F3B7200000000
165681,7E3,8,103F3B0038077000
165698,123,2,ABCD
165712,7E3,8,2100000000000000
165728,7E3,8,2300800040800000
165744,7E3,8,2502000000000000
165760,7E3,8,270006B800000000
165776,7E3,8,2954000000000000
165793,501,8,0EA00E8C02A1029F
165889,123,2,ABCD
165904,501,8,0EB00E90029A029E
165936,200,1,48
165968,7EB,8,037F3B7200000000
165984,7E3,8,103F3B003807A800
165999,490,3,900000
166016,7E3,8,2100000000000000
166042,7E3,8,2300000000000000
166057,7E3,8,2701000100010001
166074,7E3,8,2800010001000001
166090,123,2,ABCD
166153,501,8,0E940E8C02A2029F
166186,200,1,48
166265,501,8,0E930E9402A2029F
166302,123,2,ABCD
166317,7E3,8,21B10C0800C08080
166333,7E3,8,23000A0028290002
166350,7E3,8,2500000000000000
166365,7E3,8,2700000000000000
166381,7E3,8,2800000000000005
166398,501,8,0E950E8602A1029E
166445,200,1,48
166493,123,2,ABCD
166510,501,8,0E980E8C029B029F
166541,600,1,01
166573,7EB,8,037F3B7200000000
166589,490,3,900000
166614,7EB,8,0341018100000000
166631,501,8,0E9D0E8C02A2029A
166647,000,0,00
166664,7E3,8,2400010001000100
166679,7E3,8,2600010001000100
166701,123,2,ABCD
166749,501,8,0EA00E8802A4029A
166797,490,3,900000
166860,501,8,0E980E8C02A4029F
166902,123,2,ABCD
166917,7E3,8,103F3B0038085000
166933,200,1,48
166950,7E3,8,2200000000000000
166966,7E3,8,2400000000000000
167004,7E3,8,2600000000000000
167035,600,1,01
167083,123,2,ABCD
167100,501,8,0EB30E8402A1029C
167210,200,1,48
167236,7E3,8,103F3B0038088800
167251,7E3,8,2200010001000100
167267,7E3,8,2400010001000100
167298,7E3,8,2600010000000000
167314,7E3,8,2913000000000000
167345,501,8,0EA20E870298029E
167395,490,3,900000
167442,200,1,48
167474,501,8,0E990E8702A502A0
167490,123,2,ABCD
167505,7EB,8,037F3B7200000000
167522,7E3,8,0201010000000000
167538,600,1,01
167570,7E3,8,2100000000000000
167603,7E3,8,2300000000000000
167619,7E3,8,2700000000000000
167635,7E3,8,293C000000000000
167683,123,2,ABCD
167698,501,8,0E950E8602A602A2
167794,490,3,900000
167827,501,8,0E960E85029E029C
167843,7E3,8,103F3B003808F800
167858,7E3,8,2101000100010001
167875,7E3,8,2200010001000100
167896,123,2,ABCD
167912,7E3,8,2700000000000000
167929,7E3,8,2982000000000000
167944,501,8,0E990E8C029A029B
167992,490,3,900000
